,num_buildings,Run,Avg_raster_value,num_destinations,trace_strength,agent_vision_angle,agent_vision_samples
282,,12,296.4226735218509,,100.0,,
192,,12,213.33371449205586,,70.0,,
102,,12,97.82057973058748,,40.0,,
12,,12,11.645830982737222,,10.0,,
42,,12,37.06033525754884,,20.0,,
162,,12,157.45270880032604,,60.0,,
72,,12,62.12331350037711,,30.0,,
163,,13,152.70758362168397,,60.0,,
253,,13,282.77727096809866,,90.0,,
13,,13,13.068024166480196,,10.0,,
103,,13,92.52311393111142,,40.0,,
193,,13,196.58010645188543,,70.0,,
133,,13,127.55885363357216,,50.0,,
283,,13,306.6392030579118,,100.0,,
43,,13,40.52929022848809,,20.0,,
73,,13,66.00187481358388,,30.0,,
223,,13,229.65826956071788,,80.0,,
284,,14,304.71476906129516,,100.0,,
194,,14,184.14007067912226,,70.0,,
14,,14,12.743250749916676,,10.0,,
74,,14,60.25840185199968,,30.0,,
164,,14,154.17063906286245,,60.0,,
254,,14,278.4392561757134,,90.0,,
104,,14,95.67072612720425,,40.0,,
44,,14,34.708016449777475,,20.0,,
134,,14,131.70012853470436,,50.0,,
224,,14,216.22605696835677,,80.0,,
255,,15,247.7819140994376,,90.0,,
105,,15,95.14349584841388,,40.0,,
75,,15,63.82025701724721,,30.0,,
225,,15,220.00344261426832,,80.0,,
195,,15,185.2299415587962,,70.0,,
15,,15,13.798245614035087,,10.0,,
165,,15,152.18978270254712,,60.0,,
45,,15,39.92263091139699,,20.0,,
135,,15,131.52393060607037,,50.0,,
286,,15,282.68249042816745,,100.0,,
16,,16,11.87244666364049,,10.0,,
76,,16,85.99345305751307,,30.0,,
256,,16,248.0314501891551,,90.0,,
46,,16,38.482087040153885,,20.0,,
106,,16,100.50625931445603,,40.0,,
136,,16,135.06267496624181,,50.0,,
166,,16,142.22300933552992,,60.0,,
226,,16,241.3706018780405,,80.0,,
285,,16,292.53177418537473,,100.0,,
196,,16,184.0212433100041,,70.0,,
137,,17,116.45761988909878,,50.0,,
107,,17,89.94742767467248,,40.0,,
227,,17,224.74186065330565,,80.0,,
77,,17,64.52784627157554,,30.0,,
167,,17,161.5469132851252,,60.0,,
257,,17,266.6010259408888,,90.0,,
17,,17,13.141067599593725,,10.0,,
197,,17,179.37335780011702,,70.0,,
287,,17,302.21401798118006,,100.0,,
47,,17,36.14451100103675,,20.0,,
18,,18,12.049520586576424,,10.0,,
288,,18,294.51619081669133,,100.0,,
168,,18,174.42039483911083,,60.0,,
228,,18,214.90991014523038,,80.0,,
108,,18,99.63809869375908,,40.0,,
48,,18,37.782672713351786,,20.0,,
258,,18,259.24003443598036,,90.0,,
138,,18,121.81182711811515,,50.0,,
78,,18,60.29118564085279,,30.0,,
198,,18,192.50704805869262,,70.0,,
229,,19,210.75051656845488,,80.0,,
199,,19,183.50748987303916,,70.0,,
259,,19,251.3114766759345,,90.0,,
289,,19,303.1301334030866,,100.0,,
19,,19,10.769339264402735,,10.0,,
139,,19,116.23288539936584,,50.0,,
109,,19,106.37906637217834,,40.0,,
169,,19,156.7870178468624,,60.0,,
80,,19,61.994366663905225,,30.0,,
49,,19,39.39448003352691,,20.0,,
110,,20,90.67274488194235,,40.0,,
290,,20,278.51722871207113,,100.0,,
260,,20,282.98633175302894,,90.0,,
79,,20,64.93198599215224,,30.0,,
170,,20,160.27336517483343,,60.0,,
230,,20,214.70562669165105,,80.0,,
50,,20,37.73655140670847,,20.0,,
140,,20,124.90664016398534,,50.0,,
200,,20,185.4099694256388,,70.0,,
20,,20,11.755573248407643,,10.0,,
141,,21,126.34090693632486,,50.0,,
81,,21,73.57104617443676,,30.0,,
171,,21,163.29108720370857,,60.0,,
201,,21,201.01422369473323,,70.0,,
291,,21,311.83687753793544,,100.0,,
261,,21,285.17120698826886,,90.0,,
21,,21,12.725692137320044,,10.0,,
111,,21,95.3862039898848,,40.0,,
231,,21,214.12275518930264,,80.0,,
51,,21,37.38115644261814,,20.0,,
232,,22,213.48511881674554,,80.0,,
82,,22,75.51282164647625,,30.0,,
263,,22,244.38619787737036,,90.0,,
112,,22,88.5708777969019,,40.0,,
22,,22,14.34366832976954,,10.0,,
52,,22,40.10063840038545,,20.0,,
292,,22,271.4393587193558,,100.0,,
172,,22,153.0320719153255,,60.0,,
142,,22,124.81512001747979,,50.0,,
202,,22,198.46355869029188,,70.0,,
143,,23,132.53213968337556,,50.0,,
293,,23,284.14645480437713,,100.0,,
113,,23,108.24767608479993,,40.0,,
173,,23,155.86151797603196,,60.0,,
83,,23,68.4028213840265,,30.0,,
233,,23,220.01329394387002,,80.0,,
204,,23,214.01384352620383,,70.0,,
53,,23,36.55677956170163,,20.0,,
262,,23,253.99335590785492,,90.0,,
23,,23,11.539331026528258,,10.0,,
84,,24,55.41138081973737,,30.0,,
24,,24,11.745961982199757,,10.0,,
54,,24,33.159042132610416,,20.0,,
264,,24,254.50068258506556,,90.0,,
144,,24,123.03057757644395,,50.0,,
234,,24,237.60842886229884,,80.0,,
294,,24,279.2067051509769,,100.0,,
203,,24,184.08905646098543,,70.0,,
174,,24,155.29751051893408,,60.0,,
114,,24,93.81851257356875,,40.0,,
145,,25,131.10855513307985,,50.0,,
265,,25,288.21219868517164,,90.0,,
115,,25,103.64658928636813,,40.0,,
295,,25,295.07368313440844,,100.0,,
235,,25,222.02554356493542,,80.0,,
175,,25,170.10982463683547,,60.0,,
85,,25,68.2128177872265,,30.0,,
55,,25,49.35253012048193,,20.0,,
205,,25,220.5212217374058,,70.0,,
25,,25,14.62494289629968,,10.0,,
266,,26,239.9201866404715,,90.0,,
26,,26,11.57139614074915,,10.0,,
147,,26,133.67256551277904,,50.0,,
56,,26,38.988069603678056,,20.0,,
206,,26,192.83365264473136,,70.0,,
296,,26,285.5067035593007,,100.0,,
236,,26,210.6771091171617,,80.0,,
86,,26,76.76411051335826,,30.0,,
176,,26,164.82642824670404,,60.0,,
116,,26,106.89987182387092,,40.0,,
27,,27,13.78003843110659,,10.0,,
297,,27,275.6431305619895,,100.0,,
177,,27,175.68607618867568,,60.0,,
207,,27,191.84674657534248,,70.0,,
267,,27,260.5836975009813,,90.0,,
146,,27,131.3992881877645,,50.0,,
117,,27,117.9159939253457,,40.0,,
57,,27,31.800415800415802,,20.0,,
237,,27,219.3275496029146,,80.0,,
87,,27,62.29599608977231,,30.0,,
298,,28,276.4937434189583,,100.0,,
148,,28,139.10111388196177,,50.0,,
28,,28,12.368403361344537,,10.0,,
268,,28,278.45011007154653,,90.0,,
238,,28,225.8794815596504,,80.0,,
118,,28,94.31890416637877,,40.0,,
58,,28,35.696817321344064,,20.0,,
88,,28,64.32918157134853,,30.0,,
208,,28,250.4957065053961,,70.0,,
178,,28,164.01640575703854,,60.0,,
149,,29,138.11102513205262,,50.0,,
240,,29,207.06160838277995,,80.0,,
210,,29,196.9909953277644,,70.0,,
179,,29,174.02770322381613,,60.0,,
119,,29,113.55834615384616,,40.0,,
89,,29,71.15428163865734,,30.0,,
59,,29,33.03621565521385,,20.0,,
29,,29,12.588650865998178,,10.0,,
269,,29,257.84482401656317,,90.0,,
299,,29,296.95380902251776,,100.0,,
210,,0,97.29134923460306,,,60.0,
330,,0,96.19664776397961,,,90.0,
60,,0,88.54493032196059,,,22.5,
300,,0,100.07252531852336,,,82.5,
90,,0,97.7558789790651,,,30.0,
270,,0,103.93302444720685,,,75.0,
120,,0,101.59506782659982,,,37.5,
30,,0,114.83305817610064,,,15.0,
240,,0,95.62368375021865,,,67.5,
180,,0,87.33584003326864,,,52.5,
1,,0,97.44573334300007,,,7.5,
150,,0,91.40340095673731,,,45.0,
121,,1,94.40514680483592,,,37.5,
151,,1,96.13134895049788,,,45.0,
241,,1,104.35890461312259,,,67.5,
31,,1,105.02410186448385,,,15.0,
211,,1,86.65741626794258,,,60.0,
91,,1,104.25106990014265,,,30.0,
301,,1,90.97971836906264,,,82.5,
61,,1,98.31108564881123,,,22.5,
181,,1,96.81696380720997,,,52.5,
331,,1,89.22868466515362,,,90.0,
271,,1,98.39002552946675,,,75.0,
0,,1,93.46930219665997,,,7.5,
242,,2,96.61213936735494,,,67.5,
2,,2,93.67273163377193,,,7.5,
182,,2,90.77393160897414,,,52.5,
92,,2,104.92961354271077,,,30.0,
212,,2,97.51521298174443,,,60.0,
332,,2,95.2177304964539,,,90.0,
32,,2,92.05215953854811,,,15.0,
62,,2,89.11091836734694,,,22.5,
272,,2,98.80093981565155,,,75.0,
122,,2,82.91281946986645,,,37.5,
152,,2,97.31293188548865,,,45.0,
302,,2,101.90804681784931,,,82.5,
3,,3,92.26941265163457,,,7.5,
183,,3,92.99927055472577,,,52.5,
153,,3,92.87688291529967,,,45.0,
63,,3,93.0704763946964,,,22.5,
123,,3,93.07202344783215,,,37.5,
33,,3,94.5301094246382,,,15.0,
213,,3,92.9338566195709,,,60.0,
333,,3,87.08377623330608,,,90.0,
93,,3,102.64596842143825,,,30.0,
273,,3,97.50998381003778,,,75.0,
243,,3,110.98418583535108,,,67.5,
303,,3,101.1971900943731,,,82.5,
304,,4,105.72201388631048,,,82.5,
6,,4,90.075207291167,,,7.5,
124,,4,100.32007403912459,,,37.5,
154,,4,94.77585362440526,,,45.0,
64,,4,88.1998185371301,,,22.5,
244,,4,97.92962989735435,,,67.5,
94,,4,99.5731323626253,,,30.0,
274,,4,85.86081126382837,,,75.0,
184,,4,106.57022926627263,,,52.5,
334,,4,97.80399900380688,,,90.0,
34,,4,99.23658457898699,,,15.0,
214,,4,87.74549166383123,,,60.0,
4,,5,92.7624114712347,,,7.5,
275,,5,105.75366772765521,,,75.0,
95,,5,105.74306458604248,,,30.0,
335,,5,98.9391307507813,,,90.0,
35,,5,104.33373835560955,,,15.0,
125,,5,106.03200534660083,,,37.5,
215,,5,93.89441871973419,,,60.0,
245,,5,93.51911931014985,,,67.5,
305,,5,109.91841465268278,,,82.5,
65,,5,96.44115964824479,,,22.5,
155,,5,108.3216573789757,,,45.0,
185,,5,102.6957338438753,,,52.5,
336,,6,99.55753888747222,,,90.0,
156,,6,90.42038436324742,,,45.0,
36,,6,106.528028253682,,,15.0,
186,,6,91.11838853188334,,,52.5,
66,,6,91.13539783772723,,,22.5,
216,,6,101.35704767545158,,,60.0,
5,,6,90.98935070306038,,,7.5,
126,,6,95.19467257016353,,,37.5,
246,,6,110.8019609339234,,,67.5,
276,,6,90.11940970658537,,,75.0,
306,,6,93.78719579646018,,,82.5,
96,,6,110.53695611577965,,,30.0,
127,,7,90.78473139203558,,,37.5,
187,,7,95.2620791155144,,,52.5,
247,,7,91.54773109821029,,,67.5,
37,,7,98.74071400209364,,,15.0,
157,,7,89.60001344718617,,,45.0,
277,,7,97.79156916968022,,,75.0,
97,,7,103.38967810185885,,,30.0,
67,,7,90.98931667690627,,,22.5,
7,,7,91.30351347537746,,,7.5,
217,,7,92.17373996122957,,,60.0,
337,,7,105.1999698670383,,,90.0,
307,,7,100.09385306294296,,,82.5,
158,,8,89.10173077590095,,,45.0,
188,,8,99.92613121762128,,,52.5,
128,,8,89.58298308559714,,,37.5,
248,,8,105.98525128129494,,,67.5,
218,,8,97.1315596266126,,,60.0,
8,,8,87.79210259871752,,,7.5,
278,,8,93.73113701402946,,,75.0,
338,,8,91.1829058060957,,,90.0,
308,,8,100.1438420785253,,,82.5,
68,,8,92.16649724841389,,,22.5,
38,,8,102.84586328296905,,,15.0,
98,,8,88.67043187121648,,,30.0,
9,,9,99.09144079885877,,,7.5,
129,,9,96.2703460850661,,,37.5,
189,,9,91.82992224817824,,,52.5,
339,,9,92.99965194389335,,,90.0,
39,,9,89.66951404069279,,,15.0,
99,,9,100.69695317044794,,,30.0,
249,,9,99.20996663121997,,,67.5,
279,,9,97.77919810002794,,,75.0,
159,,9,100.29770800402356,,,45.0,
309,,9,99.28437712121753,,,82.5,
69,,9,106.8363241299217,,,22.5,
219,,9,85.12724153012819,,,60.0,
160,,10,94.92291819676144,,,45.0,
190,,10,90.95762534818941,,,52.5,
70,,10,94.13603860038879,,,22.5,
220,,10,94.77170600326033,,,60.0,
250,,10,105.85588213297434,,,67.5,
130,,10,86.79056027164685,,,37.5,
40,,10,94.71497856188937,,,15.0,
310,,10,100.49498111171074,,,82.5,
10,,10,95.58745157669888,,,7.5,
340,,10,105.82985824645615,,,90.0,
280,,10,104.85484478601568,,,75.0,
100,,10,90.87583963798346,,,30.0,
42,,11,99.64415538132573,,,15.0,
341,,11,100.26931518876208,,,90.0,
71,,11,98.37255889228555,,,22.5,
281,,11,99.10628547255614,,,75.0,
101,,11,86.28760497144776,,,30.0,
251,,11,104.44894119383163,,,67.5,
161,,11,97.4400774784293,,,45.0,
191,,11,100.46348012889366,,,52.5,
221,,11,113.52720774729076,,,60.0,
131,,11,98.87509952949692,,,37.5,
312,,11,93.07059603573423,,,82.5,
11,,11,106.7061061720265,,,7.5,
12,,12,95.37547403863194,,,7.5,
282,,12,97.98024882266114,,,75.0,
132,,12,88.01087973389696,,,37.5,
72,,12,83.57306928025328,,,22.5,
311,,12,90.76247755226511,,,82.5,
102,,12,101.0334938546683,,,30.0,
192,,12,92.1740924378489,,,52.5,
252,,12,98.80637228310007,,,67.5,
41,,12,87.75100646165296,,,15.0,
162,,12,82.39300574598772,,,45.0,
342,,12,84.00006717270101,,,90.0,
222,,12,106.6435011687878,,,60.0,
223,,13,110.9858450972911,,,60.0,
163,,13,105.90138998164176,,,45.0,
103,,13,100.01305092778243,,,30.0,
343,,13,100.03986493845986,,,90.0,
43,,13,95.91852881428419,,,15.0,
254,,13,98.69957081545064,,,67.5,
193,,13,95.8114136014444,,,52.5,
133,,13,88.79594332891652,,,37.5,
283,,13,99.98882823871907,,,75.0,
13,,13,93.33604382730938,,,7.5,
73,,13,98.5868556422893,,,22.5,
313,,13,88.93359830055506,,,82.5,
44,,14,96.63585374511892,,,15.0,
194,,14,89.81738918145992,,,52.5,
224,,14,99.68953424657535,,,60.0,
104,,14,93.16657217773368,,,30.0,
14,,14,100.82789577403109,,,7.5,
284,,14,101.8147648491662,,,75.0,
164,,14,88.8431693228478,,,45.0,
344,,14,100.82725263577407,,,90.0,
134,,14,95.53615056818182,,,37.5,
74,,14,104.11326170150133,,,22.5,
314,,14,106.13803453642629,,,82.5,
253,,14,96.20527623246213,,,67.5,
255,,15,91.63149655604258,,,67.5,
105,,15,90.99255921905932,,,30.0,
285,,15,93.23099160600466,,,75.0,
15,,15,96.66917480921475,,,7.5,
195,,15,87.34474885844749,,,52.5,
135,,15,100.11543055706375,,,37.5,
76,,15,88.61538983510891,,,22.5,
345,,15,105.30511832691249,,,90.0,
225,,15,98.35089321594272,,,60.0,
315,,15,94.82142481690437,,,82.5,
165,,15,107.25128963738432,,,45.0,
45,,15,96.01263680875576,,,15.0,
46,,16,106.0389062558849,,,15.0,
346,,16,97.12071182788225,,,90.0,
106,,16,98.47643941818698,,,30.0,
226,,16,77.65894203232496,,,60.0,
166,,16,103.18560481061856,,,45.0,
286,,16,92.34834474482953,,,75.0,
16,,16,98.72881603980682,,,7.5,
316,,16,94.43275665669941,,,82.5,
136,,16,88.53414932680539,,,37.5,
256,,16,103.75477741782841,,,67.5,
75,,16,92.9002337441564,,,22.5,
196,,16,95.22719954202297,,,52.5,
287,,17,91.11814109742441,,,75.0,
317,,17,95.55867104010157,,,82.5,
257,,17,107.19224892863797,,,67.5,
227,,17,89.8632761353456,,,60.0,
347,,17,94.39740268956463,,,90.0,
107,,17,90.25810152990265,,,30.0,
17,,17,101.796640431424,,,7.5,
137,,17,99.46722701201256,,,37.5,
77,,17,96.92303874649934,,,22.5,
168,,17,100.55518418949357,,,45.0,
47,,17,103.95940490430623,,,15.0,
197,,17,91.003224911575,,,52.5,
228,,18,93.90397662039453,,,60.0,
288,,18,90.18183067619572,,,75.0,
258,,18,102.06357999779873,,,67.5,
348,,18,90.01516141231478,,,90.0,
48,,18,88.76728861993612,,,15.0,
198,,18,107.28043137547579,,,52.5,
167,,18,98.06263846208819,,,45.0,
138,,18,110.7950147834874,,,37.5,
108,,18,88.60375325803649,,,30.0,
78,,18,102.62778424807104,,,22.5,
18,,18,84.24811777359506,,,7.5,
318,,18,104.58486407053637,,,82.5,
79,,19,98.04450261780104,,,22.5,
259,,19,91.48670605612999,,,67.5,
319,,19,94.26584968477722,,,82.5,
169,,19,86.25208070209527,,,45.0,
229,,19,92.62950506266374,,,60.0,
49,,19,89.5327908420109,,,15.0,
199,,19,95.34260329384571,,,52.5,
109,,19,85.49260715562343,,,30.0,
349,,19,116.60582166254757,,,90.0,
139,,19,96.15599485807594,,,37.5,
19,,19,95.74800285306705,,,7.5,
289,,19,101.47344760790907,,,75.0,
80,,20,93.87631197653461,,,22.5,
350,,20,91.45084279325765,,,90.0,
230,,20,90.81199752628324,,,60.0,
260,,20,93.80722806770595,,,67.5,
50,,20,99.94902767389678,,,15.0,
140,,20,88.46384336081985,,,37.5,
320,,20,95.24125973106865,,,82.5,
200,,20,96.51173009877978,,,52.5,
110,,20,88.86028165115394,,,30.0,
20,,20,105.67695511509427,,,7.5,
170,,20,96.52338391945133,,,45.0,
290,,20,103.5271444082519,,,75.0,
261,,21,99.26545584045584,,,67.5,
111,,21,91.5188024448358,,,30.0,
291,,21,96.93539000876424,,,75.0,
81,,21,97.88279123083537,,,22.5,
171,,21,100.71429088933164,,,45.0,
51,,21,115.38827034655795,,,15.0,
231,,21,97.16205252295211,,,60.0,
321,,21,94.55986245701781,,,82.5,
201,,21,91.52867988190637,,,52.5,
21,,21,116.39260205099558,,,7.5,
141,,21,103.01237150586114,,,37.5,
351,,21,102.34941763727122,,,90.0,
292,,22,110.46488673751087,,,75.0,
82,,22,91.2249150863289,,,22.5,
112,,22,97.88916973845883,,,30.0,
52,,22,103.46720069279064,,,15.0,
322,,22,88.11503511633326,,,82.5,
22,,22,90.24765850771213,,,7.5,
352,,22,95.52918781725889,,,90.0,
142,,22,91.87932743241858,,,37.5,
262,,22,106.43672355955322,,,67.5,
172,,22,97.85220024942099,,,45.0,
232,,22,95.94989503149056,,,60.0,
202,,22,98.75973154362416,,,52.5,
173,,23,95.4146889919048,,,45.0,
143,,23,96.31775332449192,,,37.5,
263,,23,109.04132544737641,,,67.5,
83,,23,102.88946355090792,,,22.5,
203,,23,98.57126328729481,,,52.5,
353,,23,97.09186917208251,,,90.0,
23,,23,96.14463332396741,,,7.5,
293,,23,95.02933967960786,,,75.0,
53,,23,103.72026120079812,,,15.0,
233,,23,95.04513765383794,,,60.0,
113,,23,91.61654879773691,,,30.0,
323,,23,89.46025177964022,,,82.5,
54,,24,114.70665221095021,,,15.0,
234,,24,87.9143979321226,,,60.0,
174,,24,100.43555011167952,,,45.0,
324,,24,85.01006435711352,,,82.5,
84,,24,91.8408399059084,,,22.5,
354,,24,94.57005710206995,,,90.0,
204,,24,108.0722654028436,,,52.5,
114,,24,93.84946425434744,,,30.0,
24,,24,93.94229549778059,,,7.5,
294,,24,103.18741445007583,,,75.0,
264,,24,111.51545126907446,,,67.5,
144,,24,87.0869490000692,,,37.5,
55,,25,98.86664504738226,,,15.0,
355,,25,94.53829981077861,,,90.0,
205,,25,96.58643560119812,,,52.5,
25,,25,94.28627689663814,,,7.5,
295,,25,87.54161144527134,,,75.0,
115,,25,90.34284922394679,,,30.0,
85,,25,89.70019669415784,,,22.5,
145,,25,95.35180134921774,,,37.5,
325,,25,92.53718075831652,,,82.5,
176,,25,91.94699732555313,,,45.0,
265,,25,92.50986679822398,,,67.5,
235,,25,111.77854153066319,,,60.0,
175,,26,101.05380476556495,,,45.0,
206,,26,101.39349430393351,,,52.5,
116,,26,97.30638388726781,,,30.0,
326,,26,96.52096699868845,,,82.5,
266,,26,105.12442759552586,,,67.5,
56,,26,101.9765322233386,,,15.0,
356,,26,98.50609822301038,,,90.0,
86,,26,99.54354576893218,,,22.5,
26,,26,96.16582070346011,,,7.5,
146,,26,97.6329468356248,,,37.5,
297,,26,93.96193906012782,,,75.0,
236,,26,104.62105611531956,,,60.0,
177,,27,93.59642369737901,,,45.0,
357,,27,88.50673024891775,,,90.0,
327,,27,97.98636725247704,,,82.5,
147,,27,93.46024423337856,,,37.5,
237,,27,95.13063526407264,,,60.0,
296,,27,108.17332593414724,,,75.0,
87,,27,112.98001080497029,,,22.5,
267,,27,105.04973246353441,,,67.5,
207,,27,107.23313250757774,,,52.5,
117,,27,100.87532894736842,,,30.0,
57,,27,97.69657189740663,,,15.0,
27,,27,87.15321948392814,,,7.5,
118,,28,84.98966374026834,,,30.0,
358,,28,89.53493434692467,,,90.0,
178,,28,116.23604570369798,,,45.0,
328,,28,93.13433677605838,,,82.5,
238,,28,103.14508757175766,,,60.0,
148,,28,95.2237536760798,,,37.5,
298,,28,104.12232987916651,,,75.0,
88,,28,87.19313493405478,,,22.5,
208,,28,106.60343126091247,,,52.5,
268,,28,114.03898787477095,,,67.5,
28,,28,105.84704033525406,,,7.5,
58,,28,88.47783820530252,,,15.0,
179,,29,93.70919159142213,,,45.0,
299,,29,97.13520884168221,,,75.0,
269,,29,93.75634782608695,,,67.5,
239,,29,110.39793145100408,,,60.0,
209,,29,105.67470817120622,,,52.5,
149,,29,99.6540607783899,,,37.5,
119,,29,110.87017163224982,,,30.0,
89,,29,96.94285307618404,,,22.5,
59,,29,98.91681677354276,,,15.0,
29,,29,102.63739789964994,,,7.5,
329,,29,98.59620130915334,,,82.5,
359,,29,101.27060565465699,,,90.0,
0,,0,93.94176408076514,,,,3.0
180,,0,94.59420799212737,,,,15.0
30,,0,93.79973056333534,,,,5.0
150,,0,107.61631811937109,,,,13.0
60,,0,96.27452742039819,,,,7.0
90,,0,98.73736409050838,,,,9.0
120,,0,102.52481027437244,,,,11.0
31,,1,112.35172151417159,,,,5.0
4,,1,89.52296341422141,,,,3.0
151,,1,94.00695265742034,,,,13.0
61,,1,89.18594119635011,,,,7.0
181,,1,101.21454047627626,,,,15.0
121,,1,95.53924891071306,,,,11.0
91,,1,94.29671255970779,,,,9.0
32,,2,95.66122779813928,,,,5.0
122,,2,94.81505106611718,,,,11.0
182,,2,96.71917832730917,,,,15.0
62,,2,106.98165908830384,,,,7.0
152,,2,92.70224035502112,,,,13.0
1,,2,89.17659581773856,,,,3.0
92,,2,101.65466652032342,,,,9.0
63,,3,102.83874588446572,,,,7.0
153,,3,104.77159386327854,,,,13.0
33,,3,96.35997718278726,,,,5.0
183,,3,91.19577488592192,,,,15.0
93,,3,94.91870516185477,,,,9.0
2,,3,97.7795679371545,,,,3.0
123,,3,93.28804104541855,,,,11.0
64,,4,93.78520911865016,,,,7.0
154,,4,86.52909588300855,,,,13.0
184,,4,92.21716627878703,,,,15.0
124,,4,101.17235136505178,,,,11.0
94,,4,100.13786556646829,,,,9.0
34,,4,95.13019686123349,,,,5.0
6,,4,94.65271772147375,,,,3.0
65,,5,95.52375666869563,,,,7.0
155,,5,94.85106911102443,,,,13.0
35,,5,96.64677567778014,,,,5.0
3,,5,88.74071811579448,,,,3.0
126,,5,88.42103484402988,,,,11.0
185,,5,94.96459174279443,,,,15.0
95,,5,89.2639559393486,,,,9.0
5,,6,94.30541681322546,,,,3.0
66,,6,94.6676870506158,,,,7.0
36,,6,90.27043319781298,,,,5.0
125,,6,92.28407196443456,,,,11.0
186,,6,88.65742812301733,,,,15.0
96,,6,96.62240868706812,,,,9.0
156,,6,95.16892413502703,,,,13.0
97,,7,98.0135651161945,,,,9.0
67,,7,108.51240732334695,,,,7.0
127,,7,110.0242400923432,,,,11.0
157,,7,91.99439245785581,,,,13.0
37,,7,90.29633770369618,,,,5.0
7,,7,95.07703463278202,,,,3.0
187,,7,100.64285714285714,,,,15.0
158,,8,87.77355321935983,,,,13.0
68,,8,114.99480609418282,,,,7.0
38,,8,88.40045564283042,,,,5.0
128,,8,100.04066713199369,,,,11.0
188,,8,98.66172371900235,,,,15.0
8,,8,91.71924736507039,,,,3.0
98,,8,103.37549870063322,,,,9.0
189,,9,91.02077473141966,,,,15.0
129,,9,99.60350421804023,,,,11.0
9,,9,92.46944396625925,,,,3.0
39,,9,103.01045411195071,,,,5.0
159,,9,90.5757158115977,,,,13.0
69,,9,101.48509061853049,,,,7.0
99,,9,87.26178978732149,,,,9.0
10,,10,102.42780140803755,,,,3.0
190,,10,94.99921019565608,,,,15.0
130,,10,99.90821672048799,,,,11.0
100,,10,90.4209937256232,,,,9.0
70,,10,98.6629581875115,,,,7.0
40,,10,80.60074687981131,,,,5.0
160,,10,97.2771653543307,,,,13.0
101,,11,96.35115243771092,,,,9.0
191,,11,95.38709677419355,,,,15.0
11,,11,96.25802945301542,,,,3.0
161,,11,106.64474081910231,,,,13.0
71,,11,97.94157343919163,,,,7.0
131,,11,97.96968410626481,,,,11.0
41,,11,89.16539517851693,,,,5.0
42,,12,90.72113738778077,,,,5.0
162,,12,95.70315946772931,,,,13.0
192,,12,100.72291666666666,,,,15.0
72,,12,112.46014034280455,,,,7.0
102,,12,90.71604896177844,,,,9.0
132,,12,91.72531261973597,,,,11.0
12,,12,96.63241762203475,,,,3.0
133,,13,95.22757935099055,,,,11.0
73,,13,92.26016510807385,,,,7.0
103,,13,89.907516441139,,,,9.0
163,,13,106.60485943168078,,,,13.0
43,,13,99.22914134553514,,,,5.0
13,,13,91.54509283819628,,,,3.0
193,,13,92.76943699731903,,,,15.0
194,,14,106.4327808471455,,,,15.0
134,,14,100.89565860878145,,,,11.0
164,,14,101.64890666090277,,,,13.0
104,,14,105.68239660657476,,,,9.0
74,,14,108.6292177191329,,,,7.0
44,,14,88.37987749162409,,,,5.0
14,,14,100.4687431050967,,,,3.0
195,,15,94.36530641364058,,,,15.0
75,,15,95.24604413538636,,,,7.0
135,,15,97.70465553386829,,,,11.0
45,,15,92.95930717863105,,,,5.0
165,,15,87.68328465665965,,,,13.0
15,,15,93.23534938752783,,,,3.0
105,,15,96.42547415794549,,,,9.0
46,,16,100.00707547169812,,,,5.0
16,,16,86.38516683184672,,,,3.0
106,,16,95.23654568210263,,,,9.0
76,,16,99.800625,,,,7.0
166,,16,103.86463209136866,,,,13.0
196,,16,95.44835936129145,,,,15.0
136,,16,127.23787842479432,,,,11.0
197,,17,93.76952374172421,,,,15.0
167,,17,113.46868000308952,,,,13.0
77,,17,96.32247914014991,,,,7.0
47,,17,96.77706689414943,,,,5.0
107,,17,81.04096968112911,,,,9.0
17,,17,90.0519652634883,,,,3.0
137,,17,102.82294075144509,,,,11.0
138,,18,90.12064074176584,,,,11.0
168,,18,89.68456307029835,,,,13.0
48,,18,101.80387970699746,,,,5.0
78,,18,98.16955684007708,,,,7.0
108,,18,99.21221646722628,,,,9.0
198,,18,99.73818310858765,,,,15.0
18,,18,86.05952301199169,,,,3.0
79,,19,101.7586866902238,,,,7.0
49,,19,96.23341863936874,,,,5.0
169,,19,92.39595682713723,,,,13.0
110,,19,96.79754910794738,,,,9.0
139,,19,104.80919422992861,,,,11.0
19,,19,91.11243635349096,,,,3.0
199,,19,113.61901509977996,,,,15.0
50,,20,98.01220374955784,,,,5.0
109,,20,94.4269987174006,,,,9.0
20,,20,95.76747458402224,,,,3.0
200,,20,87.51626250635917,,,,15.0
140,,20,91.47622463619594,,,,11.0
170,,20,114.11394366742861,,,,13.0
80,,20,83.14420615128844,,,,7.0
141,,21,98.83760312635692,,,,11.0
111,,21,107.37436692115806,,,,9.0
201,,21,101.32499634342548,,,,15.0
171,,21,98.56022337396891,,,,13.0
81,,21,93.05453215865167,,,,7.0
51,,21,103.38703196347032,,,,5.0
21,,21,95.62577574047955,,,,3.0
22,,22,99.90214648773174,,,,3.0
172,,22,94.3794216732173,,,,13.0
52,,22,99.14798658927863,,,,5.0
202,,22,104.0150110375276,,,,15.0
112,,22,98.85398883486404,,,,9.0
142,,22,96.13837533014491,,,,11.0
